url_path,views_total,views_unique
/Yudaotor/lyrimuse,1087,675
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,271,199
/Yudaotor/lyrimuse/issues,157,42
/Yudaotor/lyrimuse/releases/tag/v1.8.0,114,97
/Yudaotor/lyrimuse/releases,89,64
/Yudaotor/lyrimuse/stargazers,73,1
/Yudaotor/lyrimuse/releases/tag/v1.7.0,62,47
/Yudaotor/lyrimuse/releases/tag/v1.6.0,51,42
/Yudaotor/lyrimuse/graphs/traffic,42,1
/Yudaotor/lyrimuse/pulse,36,2
