url_path,views_total,views_unique
/Yudaotor/lyrimuse,671,372
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,86,64
/Yudaotor/lyrimuse/issues,68,17
/Yudaotor/lyrimuse/releases,67,43
/Yudaotor/lyrimuse/stargazers,64,1
/Yudaotor/lyrimuse/releases/tag/v1.6.0,59,46
/Yudaotor/lyrimuse/pulse,46,1
/Yudaotor/lyrimuse/graphs/traffic,45,1
/Yudaotor/lyrimuse/releases/tag/v1.5.0,14,11
/Yudaotor/lyrimuse/issues/4,10,3
