url_path,views_total,views_unique
/Yudaotor/lyrimuse,793,451
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,112,82
/Yudaotor/lyrimuse/releases,76,50
/Yudaotor/lyrimuse/releases/tag/v1.6.0,70,54
/Yudaotor/lyrimuse/stargazers,67,1
/Yudaotor/lyrimuse/issues,65,18
/Yudaotor/lyrimuse/graphs/traffic,47,1
/Yudaotor/lyrimuse/pulse,47,1
/Yudaotor/lyrimuse/releases/tag/v1.7.0,40,30
/Yudaotor/lyrimuse/discussions,18,5
