url_path,views_total,views_unique
/Yudaotor/lyrimuse,1155,719
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,235,175
/Yudaotor/lyrimuse/issues,127,38
/Yudaotor/lyrimuse/stargazers,95,1
/Yudaotor/lyrimuse/releases,91,62
/Yudaotor/lyrimuse/releases/tag/v1.6.0,70,54
/Yudaotor/lyrimuse/releases/tag/v1.8.0,63,53
/Yudaotor/lyrimuse/releases/tag/v1.7.0,62,47
/Yudaotor/lyrimuse/graphs/traffic,50,1
/Yudaotor/lyrimuse/pulse,46,1
