url_path,views_total,views_unique
/Yudaotor/lyrimuse,1014,617
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,263,192
/Yudaotor/lyrimuse/issues,165,40
/Yudaotor/lyrimuse/releases/tag/v1.8.0,131,111
/Yudaotor/lyrimuse/releases,82,57
/Yudaotor/lyrimuse/releases/tag/v1.7.0,62,47
/Yudaotor/lyrimuse/stargazers,59,1
/Yudaotor/lyrimuse/graphs/traffic,33,1
/Yudaotor/lyrimuse/releases/tag/v1.6.0,32,26
/Yudaotor/lyrimuse/pulse,28,2
