url_path,views_total,views_unique
/Yudaotor/lyrimuse,148,54
/Yudaotor/lyrimuse/releases,36,19
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,32,23
/Yudaotor/lyrimuse/pulse,23,2
/Yudaotor/lyrimuse/graphs/traffic,21,1
/Yudaotor/lyrimuse/issues,19,6
/Yudaotor/lyrimuse/releases/tag/v1.4.0,15,11
/Yudaotor/lyrimuse/releases/tag/v1.3.0,7,4
/Yudaotor/lyrimuse/tree/main,7,4
/Yudaotor/lyrimuse/blob/main/README.md,6,4
