url_path,views_total,views_unique
/Yudaotor/lyrimuse,181,58
/Yudaotor/lyrimuse/releases,39,21
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,32,22
/Yudaotor/lyrimuse/issues,29,7
/Yudaotor/lyrimuse/pulse,29,2
/Yudaotor/lyrimuse/graphs/traffic,27,1
/Yudaotor/lyrimuse/releases/tag/v1.4.0,15,11
/Yudaotor/lyrimuse/releases/tag/v1.5.0,10,8
/Yudaotor/lyrimuse/stargazers,7,1
/Yudaotor/lyrimuse/tree/github-repo-stats/Yudaotor/lyrimuse/latest-report,7,1
