url_path,views_total,views_unique
/Yudaotor/lyrimuse,421,227
/Yudaotor/lyrimuse/blob/main/README.zh-CN.md,53,39
/Yudaotor/lyrimuse/releases,46,28
/Yudaotor/lyrimuse/pulse,40,2
/Yudaotor/lyrimuse/issues,36,8
/Yudaotor/lyrimuse/graphs/traffic,36,1
/Yudaotor/lyrimuse/stargazers,34,1
/Yudaotor/lyrimuse/releases/tag/v1.6.0,19,13
/Yudaotor/lyrimuse/releases/tag/v1.5.0,14,11
/Yudaotor/lyrimuse/releases/tag/v1.4.0,14,10
